OrderId,Date,Region,SalesPerson,Product,Category,Quantity,UnitPrice,Discount,CostPrice
1529,2024-03-08,North,Liam,Laptop,Electronics,27,1496.87,0.05,1325.96
1530,2024-02-05,North,Sophia,Laptop,Electronics,2,1736.71,0.05,1159.78
1531,2024-02-19,East,David,Mouse,Accessories,15,29.39,0,18.2
1532,2024-01-19,West,Charlie,Keyboard,Accessories,16,45.46,0,32.3
1533,2024-04-02,North,Charlie,Laptop,Electronics,23,1120.84,0.1,1119.41
1534,2024-03-31,East,Bob,Keyboard,Accessories,26,40.88,0.2,23.13
1535,2024-01-18,West,Liam,Monitor,Electronics,26,362.12,0.05,271.47
1536,2024-05-27,West,Eva,Chair,Furniture,4,156.34,0.1,65.74
1537,2024-01-23,North,Liam,Headphones,Electronics,16,136.79,0.15,56.25
1538,2024-03-03,West,Eva,Chair,Furniture,19,110.17,0.12,57.09
1539,2024-03-15,East,Liam,Desk,Furniture,24,231.6,0,87.05
1540,2024-06-01,South,Bob,Monitor,Electronics,30,387.86,0,271.58
1541,2024-01-01,East,Sophia,Mouse,Accessories,1,17.78,0.12,10.52
1542,2024-05-22,South,Liam,Mouse,Accessories,14,24.54,0.05,12.76
1543,2024-01-26,South,Sophia,Keyboard,Accessories,28,41.8,0.05,31.0
1544,2024-03-13,West,Sophia,Laptop,Electronics,12,1205.55,0.1,1120.54
1545,2024-01-08,West,Eva,Desk,Furniture,8,240.68,0.1,102.02
1546,2024-01-02,East,Alice,Mouse,Accessories,4,27.37,0.15,15.67
1547,2024-05-15,East,Bob,Monitor,Electronics,10,351.37,0.1,179.53
1548,2024-05-15,East,Charlie,Desk,Furniture,26,154.2,0,108.67
1549,2024-03-04,North,Bob,Desk,Furniture,1,143.06,0.15,103.79
1550,2024-01-31,North,Bob,Chair,Furniture,9,83.52,0.12,88.6
1551,2024-01-25,East,Eva,Chair,Furniture,4,136.51,0.1,92.65
1552,2024-05-06,West,Bob,Monitor,Electronics,8,342.88,0.15,250.28
1553,2024-03-06,South,Bob,Keyboard,Accessories,1,44.56,0.15,33.14
1554,2024-03-21,South,Alice,Keyboard,Accessories,25,38.93,0.2,24.71
1555,2024-05-18,West,Liam,Laptop,Electronics,6,1718.31,0.2,1201.79
1556,2024-01-27,North,David,Monitor,Electronics,16,337.43,0,152.74
1557,2024-03-11,South,Liam,Chair,Furniture,30,153.19,0.05,88.43
1558,2024-01-28,South,Sophia,Headphones,Electronics,24,82.3,0.05,50.83
1559,2024-06-24,West,David,Desk,Furniture,15,201.01,0.05,96.26
1560,2024-02-12,South,Alice,Laptop,Electronics,14,1323.61,0.12,1226.76
1561,2024-05-04,East,Charlie,Monitor,Electronics,30,253.2,0.05,293.69
1562,2024-02-15,South,Bob,Keyboard,Accessories,19,42.4,0.1,31.87
1563,2024-06-22,South,Eva,Laptop,Electronics,19,1441.67,0,1193.26
1564,2024-05-30,East,Bob,Monitor,Electronics,7,407.48,0.12,185.18
1565,2024-01-31,East,Bob,Monitor,Electronics,27,282.68,0.12,279.32
1566,2024-06-17,North,Charlie,Chair,Furniture,13,76.38,0.15,79.6
1567,2024-01-03,North,David,Mouse,Accessories,26,15.54,0.15,12.12
1568,2024-03-16,West,Alice,Laptop,Electronics,13,1183.59,0.05,942.07
1569,2024-04-07,North,Alice,Laptop,Electronics,25,1549.64,0.2,1036.31
1570,2024-01-28,South,Sophia,Desk,Furniture,9,203.39,0.05,159.67
1571,2024-05-14,West,Liam,Desk,Furniture,10,208.77,0.1,169.48
1572,2024-01-07,East,Eva,Desk,Furniture,11,172.27,0.05,119.61
1573,2024-04-11,East,Charlie,Mouse,Accessories,4,27.19,0.12,13.08
1574,2024-04-01,North,David,Chair,Furniture,9,134.52,0.05,53.76
1575,2024-06-30,West,Sophia,Desk,Furniture,9,254.72,0.15,161.21
1576,2024-03-19,East,Alice,Chair,Furniture,29,114.96,0.2,68.05
1577,2024-01-14,West,David,Monitor,Electronics,14,418.32,0.12,177.28
1578,2024-03-14,West,Sophia,Desk,Furniture,7,159.58,0.1,158.05
1579,2024-02-11,West,Eva,Chair,Furniture,2,140.57,0.12,46.36
1580,2024-05-08,North,Eva,Laptop,Electronics,8,1255.91,0.2,1117.8
1581,2024-02-02,West,Bob,Desk,Furniture,7,230.59,0.2,169.09
1582,2024-03-01,South,Alice,Mouse,Accessories,6,29.45,0.15,16.54
1583,2024-03-17,West,Alice,Headphones,Electronics,14,79.38,0.15,56.45
1584,2024-03-12,West,David,Chair,Furniture,8,72.47,0,73.16
1585,2024-04-19,South,Charlie,Keyboard,Accessories,3,44.16,0.15,29.85
1586,2024-06-11,North,Sophia,Monitor,Electronics,9,276.44,0.1,153.58
1587,2024-05-28,South,Sophia,Mouse,Accessories,18,29.57,0.12,14.73
1588,2024-01-29,East,Eva,Desk,Furniture,29,226.59,0.15,80.43
1589,2024-01-03,East,Liam,Keyboard,Accessories,9,44.94,0.15,25.38
1590,2024-06-27,West,Eva,Desk,Furniture,20,293.15,0.2,131.94
1591,2024-05-11,West,Sophia,Headphones,Electronics,19,137.32,0.2,80.48
1592,2024-01-27,South,Liam,Chair,Furniture,3,132.82,0.2,72.37
1593,2024-06-25,East,Alice,Desk,Furniture,7,218.96,0.05,163.3
1594,2024-04-21,East,David,Laptop,Electronics,21,1680.65,0.12,1189.14
1595,2024-02-19,East,Sophia,Mouse,Accessories,21,15.03,0.05,19.06
1596,2024-01-26,West,Eva,Keyboard,Accessories,20,37.43,0.1,25.69
1597,2024-05-19,North,Charlie,Headphones,Electronics,16,141.36,0.2,61.19
1598,2024-06-27,South,Liam,Monitor,Electronics,23,401.47,0.05,186.36
1599,2024-06-07,South,Alice,Desk,Furniture,22,218.55,0.2,178.35
1600,2024-03-04,East,David,Headphones,Electronics,20,114.68,0.12,45.38
1601,2024-06-12,South,Eva,Monitor,Electronics,29,319.36,0.12,183.15
1602,2024-05-24,South,Bob,Mouse,Accessories,6,18.27,0,18.79
1603,2024-04-17,East,Charlie,Monitor,Electronics,11,353.18,0,245.1
1604,2024-01-03,West,Charlie,Mouse,Accessories,14,16.67,0,15.91
1605,2024-06-19,South,Sophia,Headphones,Electronics,2,109.89,0.15,70.24
1606,2024-01-16,North,Charlie,Chair,Furniture,17,123.38,0.12,46.88
1607,2024-03-04,East,David,Headphones,Electronics,1,141.85,0.12,67.59
1608,2024-02-18,North,Sophia,Desk,Furniture,6,248.58,0.2,137.68
1609,2024-01-16,North,Alice,Mouse,Accessories,9,23.04,0.05,17.97
1610,2024-04-17,South,David,Monitor,Electronics,15,429.17,0.1,240.45
1611,2024-04-12,West,Bob,Laptop,Electronics,1,1171.24,0.1,1146.94
1612,2024-04-11,South,Charlie,Monitor,Electronics,17,360.45,0.12,296.11
1613,2024-02-06,East,Charlie,Headphones,Electronics,3,116.45,0.2,58.88
1614,2024-06-10,East,Sophia,Mouse,Accessories,19,17.8,0.1,12.4
1615,2024-02-05,South,Charlie,Mouse,Accessories,24,24.39,0.05,17.27
1616,2024-06-14,North,Bob,Headphones,Electronics,22,107.43,0.1,64.14
1617,2024-03-08,West,Liam,Chair,Furniture,24,110.44,0,43.4
1618,2024-04-02,East,Alice,Chair,Furniture,3,113.65,0.15,96.55
1619,2024-02-20,South,David,Mouse,Accessories,22,21.6,0.15,11.19
1620,2024-05-02,West,Bob,Monitor,Electronics,28,326.84,0.05,162.01
1621,2024-05-27,South,Sophia,Desk,Furniture,28,260.16,0.1,104.21
1622,2024-01-23,West,Bob,Monitor,Electronics,30,384.57,0.15,210.97
1623,2024-03-07,West,Charlie,Keyboard,Accessories,7,53.68,0.15,27.96
1624,2024-03-29,South,Alice,Headphones,Electronics,23,98.62,0.12,89.86
1625,2024-02-28,East,Alice,Headphones,Electronics,16,149.34,0.1,67.19
1626,2024-06-20,East,Sophia,Keyboard,Accessories,1,39.83,0.12,28.6
1627,2024-05-24,East,Charlie,Laptop,Electronics,28,1681.19,0.12,1344.35
1628,2024-03-30,South,Liam,Keyboard,Accessories,5,47.56,0.15,26.67
1629,2024-06-08,North,Bob,Desk,Furniture,8,266.52,0.2,107.79
1630,2024-04-02,North,Bob,Desk,Furniture,1,194.77,0,112.86
1631,2024-04-27,West,David,Monitor,Electronics,8,426.44,0.12,246.58
1632,2024-02-23,South,Bob,Desk,Furniture,28,230.4,0.05,109.17
1633,2024-04-03,East,Sophia,Desk,Furniture,24,230.84,0.12,162.22
1634,2024-01-21,South,Bob,Chair,Furniture,29,131.32,0.1,43.74
1635,2024-01-18,West,David,Monitor,Electronics,10,303.2,0.12,277.15
1636,2024-05-13,East,Alice,Desk,Furniture,30,149.84,0.2,119.0
1637,2024-04-05,North,Charlie,Desk,Furniture,2,234.19,0.15,153.35
1638,2024-02-04,South,Sophia,Headphones,Electronics,13,92.07,0,51.05
1639,2024-01-15,North,David,Headphones,Electronics,30,123.83,0.12,43.78
1640,2024-01-04,West,Charlie,Chair,Furniture,21,88.46,0.15,88.21
1641,2024-01-17,North,Eva,Keyboard,Accessories,22,35.34,0.2,30.29
1642,2024-01-20,East,Sophia,Mouse,Accessories,29,27.04,0.12,10.26
1643,2024-03-02,West,David,Monitor,Electronics,7,366.3,0,182.44
1644,2024-02-06,East,David,Desk,Furniture,13,140.2,0.15,150.8
1645,2024-01-28,West,Alice,Laptop,Electronics,13,1579.73,0.1,1302.29
1646,2024-04-10,North,Alice,Mouse,Accessories,18,23.19,0.1,13.06
1647,2024-03-09,West,Liam,Monitor,Electronics,8,433.94,0,205.37
1648,2024-03-02,West,Bob,Monitor,Electronics,5,333.54,0.05,205.43
1649,2024-03-28,South,Sophia,Mouse,Accessories,21,26.2,0.05,13.19
1650,2024-02-25,South,Charlie,Headphones,Electronics,16,90.18,0.1,76.39
1651,2024-05-14,West,David,Monitor,Electronics,11,370.02,0.05,261.58
1652,2024-05-28,North,David,Mouse,Accessories,7,22.23,0.15,16.92
1653,2024-04-08,West,Sophia,Chair,Furniture,7,71.44,0.15,98.11
1654,2024-06-11,North,Sophia,Keyboard,Accessories,7,37.38,0.05,21.7
1655,2024-01-19,North,Liam,Chair,Furniture,25,153.21,0.2,57.71
1656,2024-03-24,West,David,Desk,Furniture,3,258.43,0.2,135.86
1657,2024-04-18,East,Eva,Desk,Furniture,5,170.17,0.1,165.5
1658,2024-03-20,West,Eva,Mouse,Accessories,21,23.92,0.2,18.07
1659,2024-06-18,South,Sophia,Keyboard,Accessories,30,52.64,0.2,33.09
1660,2024-05-15,North,Liam,Monitor,Electronics,8,387.13,0.15,236.33
1661,2024-06-05,East,Charlie,Desk,Furniture,5,188.72,0.2,175.24
1662,2024-04-25,South,Charlie,Laptop,Electronics,17,1302.13,0.15,1309.03
1663,2024-03-24,West,Sophia,Keyboard,Accessories,30,41.65,0.2,20.47
1664,2024-06-17,North,David,Laptop,Electronics,1,1326.41,0.2,1252.95
1665,2024-02-27,West,Charlie,Headphones,Electronics,23,121.02,0,72.25
1666,2024-04-24,West,Eva,Mouse,Accessories,7,27.35,0,13.02
1667,2024-04-06,East,David,Monitor,Electronics,1,421.14,0.12,183.85
1668,2024-01-13,South,Eva,Chair,Furniture,19,97.71,0.1,48.25
1669,2024-03-21,North,Sophia,Mouse,Accessories,22,15.57,0.1,14.03
1670,2024-01-06,West,David,Mouse,Accessories,21,17.47,0.1,16.38
1671,2024-05-05,East,Sophia,Headphones,Electronics,19,124.63,0,62.53
1672,2024-02-29,West,Sophia,Desk,Furniture,4,279.37,0.12,133.56
1673,2024-06-16,South,Charlie,Monitor,Electronics,11,408.12,0.12,238.06
1674,2024-01-10,East,Bob,Chair,Furniture,1,75.57,0.05,74.12
1675,2024-02-08,South,David,Desk,Furniture,12,288.91,0,109.66
1676,2024-06-20,North,Liam,Headphones,Electronics,9,122.72,0,68.3
1677,2024-03-10,West,Liam,Monitor,Electronics,25,416.85,0.1,256.52
1678,2024-01-27,West,Bob,Laptop,Electronics,30,1340.29,0,1327.4
1679,2024-04-17,West,Sophia,Chair,Furniture,22,129.4,0.12,84.91
1680,2024-02-03,East,Charlie,Keyboard,Accessories,6,49.42,0,21.51
1681,2024-03-12,West,Alice,Keyboard,Accessories,9,53.09,0.05,29.92
1682,2024-06-24,West,David,Desk,Furniture,9,201.6,0.1,95.61
1683,2024-06-01,North,Sophia,Mouse,Accessories,1,25.52,0.05,13.29
1684,2024-06-11,East,Charlie,Monitor,Electronics,2,438.1,0.2,215.83
1685,2024-03-29,East,Alice,Chair,Furniture,24,98.18,0.15,47.04
1686,2024-04-22,East,Charlie,Monitor,Electronics,4,308.96,0.1,281.88
1687,2024-01-29,North,David,Monitor,Electronics,30,375.67,0,160.09
1688,2024-06-29,South,Eva,Laptop,Electronics,1,1580.78,0.2,1304.28
1689,2024-01-19,West,Charlie,Monitor,Electronics,16,273.3,0.05,184.77
1690,2024-03-07,West,Charlie,Keyboard,Accessories,10,50.35,0.1,24.04
1691,2024-01-26,North,Charlie,Keyboard,Accessories,15,39.4,0.15,27.15
1692,2024-01-28,North,Bob,Laptop,Electronics,22,1452.1,0.2,1277.71
1693,2024-06-26,North,David,Headphones,Electronics,3,98.18,0.12,75.27
1694,2024-04-03,North,Eva,Monitor,Electronics,2,390.03,0.05,151.13
1695,2024-03-22,West,Sophia,Mouse,Accessories,1,15.7,0.2,12.78
1696,2024-04-21,South,Bob,Chair,Furniture,22,81.53,0.1,55.74
1697,2024-03-30,South,Alice,Chair,Furniture,16,127.22,0.15,40.1
1698,2024-03-13,North,David,Desk,Furniture,9,244.08,0.05,170.37
1699,2024-04-19,West,Bob,Chair,Furniture,26,91.15,0,43.36
1700,2024-01-02,North,Alice,Monitor,Electronics,17,443.72,0.1,201.61
1701,2024-05-12,West,Eva,Desk,Furniture,30,146.39,0.2,164.58
1702,2024-05-26,North,Eva,Mouse,Accessories,3,17.72,0.12,14.2
1703,2024-02-20,North,Bob,Mouse,Accessories,20,17.28,0.1,16.36
1704,2024-02-06,East,Eva,Headphones,Electronics,29,107.74,0.12,85.86
1705,2024-03-20,South,Alice,Mouse,Accessories,22,18.94,0,14.71
1706,2024-02-23,North,Alice,Headphones,Electronics,28,122.28,0.12,75.54
1707,2024-05-21,West,Sophia,Chair,Furniture,14,95.94,0.15,41.25
1708,2024-03-14,East,Liam,Laptop,Electronics,3,1766.63,0.1,946.22
1709,2024-06-25,North,Bob,Mouse,Accessories,2,16.71,0.2,18.78
1710,2024-02-05,North,Liam,Monitor,Electronics,6,325.95,0.2,268.69
1711,2024-02-13,South,Liam,Laptop,Electronics,29,1619.43,0.1,996.85
1712,2024-03-07,North,Eva,Monitor,Electronics,17,323.28,0.2,200.16
1713,2024-02-12,West,Alice,Headphones,Electronics,25,128.79,0.2,60.12
1714,2024-05-26,South,David,Monitor,Electronics,4,338.15,0.2,208.95
1715,2024-02-22,East,Bob,Mouse,Accessories,7,23.19,0.05,17.64
1716,2024-06-09,East,Sophia,Monitor,Electronics,10,339.71,0.1,191.04
1717,2024-03-19,East,Bob,Keyboard,Accessories,16,43.65,0.15,27.35
1718,2024-01-25,North,Eva,Mouse,Accessories,12,18.48,0,10.94
1719,2024-05-09,South,Sophia,Mouse,Accessories,4,28.42,0.1,11.17
1720,2024-04-19,South,Sophia,Chair,Furniture,4,89.26,0.05,58.89
1721,2024-06-28,East,Liam,Mouse,Accessories,15,24.35,0.05,14.59
1722,2024-04-08,West,Sophia,Mouse,Accessories,17,17.36,0.1,16.79
1723,2024-06-16,North,Eva,Laptop,Electronics,13,1316.61,0.12,957.15
1724,2024-05-30,East,Liam,Laptop,Electronics,10,1121.09,0,1097.0
1725,2024-02-08,North,Sophia,Keyboard,Accessories,10,49.45,0.15,27.68
1726,2024-01-08,North,Sophia,Monitor,Electronics,11,393.58,0.2,156.76
1727,2024-02-02,West,Alice,Mouse,Accessories,29,19.39,0,16.13
1728,2024-03-12,East,David,Desk,Furniture,21,206.43,0.05,103.27
1729,2024-06-03,North,Sophia,Headphones,Electronics,24,139.39,0.05,69.49
1730,2024-06-21,South,Liam,Mouse,Accessories,6,16.63,0.05,13.93
1731,2024-01-23,North,Sophia,Headphones,Electronics,29,131.7,0,53.21
1732,2024-02-18,South,Sophia,Chair,Furniture,22,114.91,0.05,61.78
1733,2024-04-12,East,Bob,Chair,Furniture,4,103.25,0.1,95.39
1734,2024-03-18,East,Charlie,Chair,Furniture,30,95.62,0.12,44.46
1735,2024-06-16,East,Alice,Chair,Furniture,21,142.76,0.05,49.41
1736,2024-06-01,South,Charlie,Headphones,Electronics,28,136.27,0.1,58.3
1737,2024-01-17,North,Alice,Laptop,Electronics,13,1758.77,0.12,1126.26
1738,2024-04-07,North,Eva,Headphones,Electronics,28,111.41,0.2,51.83
1739,2024-02-28,West,Sophia,Laptop,Electronics,4,1497.06,0.2,1155.77
1740,2024-06-19,East,Charlie,Keyboard,Accessories,9,35.3,0.1,33.65
1741,2024-05-22,North,Eva,Laptop,Electronics,3,1485.26,0.2,1370.24
1742,2024-03-16,East,Eva,Desk,Furniture,21,185.2,0.12,111.8
1743,2024-04-07,South,Charlie,Chair,Furniture,28,145.16,0.1,70.87
1744,2024-01-31,North,David,Headphones,Electronics,29,108.29,0.1,54.31
1745,2024-01-15,West,Alice,Laptop,Electronics,10,1381.73,0,1207.1
1746,2024-04-27,East,Liam,Keyboard,Accessories,14,40.35,0,25.82
1747,2024-06-20,West,Charlie,Headphones,Electronics,1,116.68,0.12,86.67
1748,2024-03-05,East,Sophia,Monitor,Electronics,2,401.96,0.15,281.09
1749,2024-06-20,East,Liam,Laptop,Electronics,21,1142.25,0.05,1205.98
1750,2024-05-22,South,David,Keyboard,Accessories,4,43.97,0.2,29.22
1751,2024-02-16,South,Charlie,Headphones,Electronics,19,73.67,0.2,46.2
1752,2024-06-03,East,Liam,Laptop,Electronics,10,1676.33,0.2,1118.34
1753,2024-02-12,East,David,Laptop,Electronics,5,1611.6,0.12,1116.44
1754,2024-06-07,North,Sophia,Headphones,Electronics,11,70.98,0.1,73.89
1755,2024-03-01,South,Eva,Headphones,Electronics,21,104.68,0.2,62.72
1756,2024-04-16,North,David,Laptop,Electronics,24,1633.35,0.1,957.86
1757,2024-01-18,East,Sophia,Laptop,Electronics,22,1211.51,0.12,1189.42
1758,2024-02-01,North,Bob,Monitor,Electronics,11,442.21,0.2,216.92
1759,2024-04-13,East,Charlie,Laptop,Electronics,27,1109.48,0.05,1307.32
1760,2024-04-11,West,Eva,Monitor,Electronics,23,356.36,0.2,212.21
1761,2024-01-05,North,Eva,Chair,Furniture,29,88.58,0.15,53.43
1762,2024-05-23,South,Liam,Desk,Furniture,9,158.59,0.05,158.6
1763,2024-06-19,North,Sophia,Headphones,Electronics,6,87.81,0.05,62.22
1764,2024-05-14,South,Bob,Desk,Furniture,26,262.7,0.12,118.4
1765,2024-06-02,North,Alice,Headphones,Electronics,18,124.7,0.2,41.96
1766,2024-06-04,West,Eva,Keyboard,Accessories,25,41.14,0.05,31.15
1767,2024-03-26,North,Alice,Mouse,Accessories,22,29.09,0.12,14.08
1768,2024-02-22,North,Liam,Monitor,Electronics,2,269.17,0.1,267.73
1769,2024-02-17,South,David,Desk,Furniture,18,172.34,0.1,151.47
1770,2024-05-06,North,Eva,Desk,Furniture,10,236.98,0.1,129.31
1771,2024-06-29,East,Alice,Keyboard,Accessories,30,45.89,0.12,24.83
1772,2024-05-05,North,Charlie,Desk,Furniture,18,279.38,0.15,106.41
1773,2024-01-10,West,Charlie,Keyboard,Accessories,2,42.84,0.15,20.79
1774,2024-06-23,North,Bob,Keyboard,Accessories,18,35.3,0,23.98
1775,2024-04-30,South,Alice,Mouse,Accessories,7,28.98,0.2,17.43
1776,2024-01-25,North,Liam,Monitor,Electronics,26,342.1,0,201.37
1777,2024-02-22,South,David,Desk,Furniture,23,160.89,0.12,176.5
1778,2024-03-25,East,Sophia,Mouse,Accessories,10,16.91,0.05,10.96
1779,2024-04-25,West,Liam,Mouse,Accessories,7,28.97,0,11.86
1780,2024-06-08,North,Charlie,Laptop,Electronics,11,1474.58,0.15,961.14
1781,2024-01-20,North,Sophia,Chair,Furniture,21,88.12,0,76.81
1782,2024-02-13,West,Sophia,Laptop,Electronics,8,1172.94,0,1229.26
1783,2024-06-20,West,David,Keyboard,Accessories,14,46.46,0.2,23.13
1784,2024-02-13,North,Alice,Chair,Furniture,13,83.54,0.1,77.68
1785,2024-03-06,North,Alice,Desk,Furniture,15,290.79,0.15,103.02
1786,2024-01-18,West,Eva,Chair,Furniture,18,154.96,0.05,68.65
1787,2024-04-03,West,Alice,Keyboard,Accessories,13,49.32,0.15,21.97
1788,2024-01-27,North,Alice,Headphones,Electronics,15,94.7,0.12,56.22
1789,2024-04-22,West,Sophia,Keyboard,Accessories,20,49.38,0.12,33.57
1790,2024-04-26,East,Eva,Keyboard,Accessories,25,36.55,0,23.96
1791,2024-03-19,West,Alice,Laptop,Electronics,23,1256.59,0.12,1140.82
1792,2024-03-12,South,Bob,Desk,Furniture,20,248.12,0.15,169.76
1793,2024-03-05,South,Liam,Desk,Furniture,23,220.12,0.1,129.89
1794,2024-06-30,South,Liam,Monitor,Electronics,9,298.13,0.12,151.23
1795,2024-03-22,East,David,Mouse,Accessories,8,24.47,0,13.78
1796,2024-05-09,East,Charlie,Headphones,Electronics,15,79.99,0.2,71.57
1797,2024-01-26,West,Charlie,Laptop,Electronics,24,1769.17,0.2,969.73
1798,2024-03-29,East,Liam,Keyboard,Accessories,22,51.51,0.12,28.54
1799,2024-06-14,East,David,Chair,Furniture,3,106.62,0.1,60.14
1800,2024-05-29,South,Eva,Keyboard,Accessories,15,39.42,0.05,31.17
1801,2024-02-17,North,Sophia,Desk,Furniture,23,150.5,0.2,85.8
1802,2024-03-13,West,Charlie,Headphones,Electronics,24,136.12,0.15,47.52
1803,2024-02-26,West,Charlie,Monitor,Electronics,8,262.7,0.1,193.69
1804,2024-03-16,East,Bob,Desk,Furniture,5,234.23,0.1,144.45
1805,2024-04-12,South,Eva,Chair,Furniture,9,79.27,0.15,93.2
1806,2024-04-20,East,Eva,Mouse,Accessories,10,21.4,0,19.66
1807,2024-04-18,West,Eva,Headphones,Electronics,11,143.87,0,71.26
1808,2024-06-01,West,Alice,Mouse,Accessories,6,16.73,0,13.11
1809,2024-05-19,West,Sophia,Headphones,Electronics,12,108.8,0.15,48.36
1810,2024-03-16,West,Sophia,Desk,Furniture,13,224.14,0,144.35
1811,2024-04-27,South,David,Keyboard,Accessories,20,43.75,0.12,21.1
1812,2024-02-20,South,Sophia,Headphones,Electronics,4,112.81,0.15,81.09
1813,2024-02-17,North,Liam,Monitor,Electronics,6,344.69,0.2,281.88
1814,2024-03-19,East,Alice,Headphones,Electronics,22,134.22,0.12,45.98
1815,2024-04-05,West,Liam,Mouse,Accessories,13,29.5,0.15,10.83
1816,2024-01-10,North,Eva,Mouse,Accessories,8,23.77,0,13.79
1817,2024-03-30,East,Eva,Headphones,Electronics,21,72.48,0.12,81.85
1818,2024-05-28,West,Sophia,Headphones,Electronics,21,63.25,0.2,61.81
1819,2024-01-31,South,Charlie,Monitor,Electronics,26,375.43,0,160.99
1820,2024-05-04,West,Eva,Laptop,Electronics,21,1280.55,0.1,1178.89
1821,2024-02-17,South,Bob,Headphones,Electronics,16,68.97,0.05,70.45
1822,2024-01-01,East,Alice,Laptop,Electronics,28,1651.01,0.1,1337.47
1823,2024-06-15,East,Charlie,Keyboard,Accessories,20,38.91,0,33.02
1824,2024-06-30,South,Bob,Headphones,Electronics,23,68.43,0.2,63.61
1825,2024-02-29,South,Eva,Desk,Furniture,27,292.41,0.05,92.43
1826,2024-06-17,South,Bob,Desk,Furniture,22,245.59,0.2,142.7
1827,2024-03-22,North,Alice,Monitor,Electronics,19,386.93,0.15,284.69
1828,2024-01-11,West,Charlie,Headphones,Electronics,12,64.5,0.1,82.6
1829,2024-01-10,East,Eva,Monitor,Electronics,2,307.52,0.2,166.05
1830,2024-01-22,North,Liam,Headphones,Electronics,24,67.46,0,44.47
1831,2024-02-21,East,Bob,Desk,Furniture,13,215.78,0.1,141.06
1832,2024-05-03,North,Liam,Desk,Furniture,8,147.17,0.05,150.33
1833,2024-01-18,East,Eva,Monitor,Electronics,13,310.6,0.12,243.41
1834,2024-02-14,South,Liam,Monitor,Electronics,18,420.89,0.12,218.52
1835,2024-01-21,East,Eva,Mouse,Accessories,28,29.32,0.05,17.82
1836,2024-04-26,East,Charlie,Chair,Furniture,3,105.99,0.2,85.73
1837,2024-04-03,South,Sophia,Desk,Furniture,19,182.28,0.1,140.59
1838,2024-03-12,South,Eva,Monitor,Electronics,5,308.14,0.15,223.63
1839,2024-06-07,South,Charlie,Keyboard,Accessories,11,35.31,0.1,32.75
1840,2024-06-22,South,Sophia,Mouse,Accessories,18,26.76,0.15,18.53
1841,2024-06-16,North,Sophia,Laptop,Electronics,24,1199.68,0.2,1128.37
1842,2024-01-28,East,Charlie,Laptop,Electronics,26,1527.0,0.1,924.19
1843,2024-05-19,North,Liam,Monitor,Electronics,21,389.83,0,159.79
1844,2024-02-10,West,Liam,Keyboard,Accessories,25,43.65,0,28.71
1845,2024-01-30,West,Sophia,Desk,Furniture,24,158.16,0.1,132.22
1846,2024-03-22,North,Eva,Monitor,Electronics,22,326.38,0.12,222.33
1847,2024-01-29,South,Liam,Laptop,Electronics,11,1438.71,0.2,1264.31
1848,2024-06-13,North,Alice,Mouse,Accessories,30,17.55,0.1,15.84
1849,2024-03-24,East,Eva,Mouse,Accessories,4,20.99,0,15.33
1850,2024-01-19,West,Liam,Mouse,Accessories,16,28.88,0.15,18.8
1851,2024-04-22,East,Liam,Keyboard,Accessories,4,53.51,0.15,28.57
1852,2024-01-06,East,Bob,Mouse,Accessories,26,15.28,0,19.33
1853,2024-05-05,North,Liam,Headphones,Electronics,28,130.96,0.1,80.2
1854,2024-06-28,West,Sophia,Monitor,Electronics,26,440.43,0.1,189.97
1855,2024-01-14,South,Eva,Headphones,Electronics,12,66.79,0.1,52.74
1856,2024-01-27,South,Liam,Monitor,Electronics,17,291.41,0.1,268.31
1857,2024-04-04,West,Eva,Monitor,Electronics,10,416.29,0.15,154.63
1858,2024-01-13,East,Eva,Desk,Furniture,3,264.61,0.12,142.06
1859,2024-02-24,North,Eva,Headphones,Electronics,14,87.5,0.05,72.16
1860,2024-06-28,East,Eva,Keyboard,Accessories,15,52.71,0.2,30.93
1861,2024-02-25,West,Eva,Monitor,Electronics,15,402.45,0.12,288.25
1862,2024-06-02,North,Charlie,Chair,Furniture,30,88.43,0.2,77.79
1863,2024-01-06,North,Charlie,Chair,Furniture,13,140.53,0.12,67.67
1864,2024-03-02,South,Bob,Chair,Furniture,19,118.87,0.05,99.8
1865,2024-05-29,South,Alice,Desk,Furniture,18,272.6,0,125.35
1866,2024-06-10,West,Alice,Keyboard,Accessories,18,51.86,0.12,34.87
1867,2024-06-11,West,Sophia,Desk,Furniture,1,230.98,0.05,129.86
1868,2024-04-01,South,Alice,Headphones,Electronics,6,126.72,0.12,81.77
1869,2024-01-09,South,Charlie,Desk,Furniture,18,295.37,0.12,121.94
1870,2024-05-09,East,Liam,Laptop,Electronics,28,1181.57,0.12,950.94
1871,2024-05-05,South,Liam,Monitor,Electronics,6,361.89,0.05,181.83
1872,2024-01-10,East,David,Mouse,Accessories,4,18.71,0.1,16.64
1873,2024-05-15,East,Sophia,Headphones,Electronics,28,95.67,0.2,84.25
1874,2024-06-15,North,Alice,Headphones,Electronics,26,142.82,0,41.34
1875,2024-02-08,South,Charlie,Monitor,Electronics,8,388.85,0.1,210.53
1876,2024-03-07,North,Sophia,Headphones,Electronics,16,108.79,0.12,74.64
1877,2024-05-29,North,Alice,Desk,Furniture,4,270.78,0.1,133.41
1878,2024-04-10,West,Liam,Mouse,Accessories,13,19.54,0,13.19
